conversation_id,id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,text,created_at,in_reply_to_user_id
1208570565763710976,1208570565763710976,2488865766,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-22T02:10:51.000Z,
1208551292706185216,1208551292706185216,2201941196,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-22T00:54:16.000Z,
1208550057903083521,1208550057903083521,753778083845451776,1,0,0,0,"RT @zonamorta: Sabadão na @UFPR, colegas terminando o artigo para o SBRC. https://t.co/xLr1fIvgMx",2019-12-22T00:49:22.000Z,
1208524206511677440,1208524206511677440,511439687,3,0,0,0,RT @UFPR: Pesquisadoras da UFPR são premiadas em evento internacional de tecnologia assistiva https://t.co/J8f9eEGNs1,2019-12-21T23:06:38.000Z,
1208524114589339648,1208524114589339648,511439687,3,0,0,0,RT @UFPR: Engenharia de Construção Civil e de Produção recebem prêmio internacional por trabalhos de pós-graduação https://t.co/SN33WUiJlW,2019-12-21T23:06:16.000Z,
1208524090493034496,1208524090493034496,511439687,2,0,0,0,RT @UFPR: Estudantes da UFPR são medalhistas na Olimpíada Brasileira de Matemática https://t.co/GlsoEELLAG,2019-12-21T23:06:11.000Z,
1208498695911727105,1208498695911727105,701819511301918720,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T21:25:16.000Z,
1208475496238997506,1208475496238997506,3415870145,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T19:53:05.000Z,
1208471581720231939,1208471581720231939,22684306,1,1,1,0,"Sabadão na @UFPR, colegas terminando o artigo para o SBRC. https://t.co/xLr1fIvgMx",2019-12-21T19:37:32.000Z,
1208451640182874118,1208469700671410187,41491640,0,0,0,0,@aboutlee @UFPR E acho que não irei...,2019-12-21T19:30:03.000Z,57209558
1208451640182874118,1208464250060115968,57209558,0,1,0,0,@kcsprof @UFPR Nem eu!,2019-12-21T19:08:24.000Z,41491640
1208462973481689088,1208462973481689088,3252683247,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T19:03:19.000Z,
1208458989584994305,1208458989584994305,1043988650,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T18:47:29.000Z,
1208458859829977089,1208458859829977089,42334629,0,0,0,0,Ainda nem colei grau mas já estou voltando como residente. Olha meu recado pra você @UFPR https://t.co/nWaoKiUJTF,2019-12-21T18:46:58.000Z,
1208452498387849216,1208452498387849216,933536497961177089,1,0,0,0,RT @kcsprof: Vai chegar o natal e eu não fui na roda gigante da @UFPR,2019-12-21T18:21:42.000Z,
1208451640182874118,1208451640182874118,41491640,1,1,4,0,Vai chegar o natal e eu não fui na roda gigante da @UFPR,2019-12-21T18:18:17.000Z,
1208437109851336704,1208437109851336704,3062494173,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T17:20:33.000Z,
1208434540022321154,1208434540022321154,1189611500392058880,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T17:10:20.000Z,
1208429654178238464,1208429654178238464,3227607741,2,0,0,0,RT @_sapho_: @_Kieutika_ @UFPR COR-TEX Cerebral,2019-12-21T16:50:55.000Z,
1208423483757203456,1208423483757203456,2986004727,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T16:26:24.000Z,
1208419609159884800,1208419609159884800,734092965048635393,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T16:11:00.000Z,
1208413403271839746,1208413403271839746,4738844357,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T15:46:21.000Z,
1208404302445924362,1208404302445924362,1022280321298051073,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T15:10:11.000Z,
1208399514534645761,1208399514534645761,1176287524936921091,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T14:51:09.000Z,
1208392664456060929,1208392664456060929,1198446808478945280,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T14:23:56.000Z,
1208391517146173440,1208391517146173440,773741155024506880,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T14:19:23.000Z,
1208390351733559303,1208390351733559303,825764146025218048,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T14:14:45.000Z,
1208389438109310977,1208389438109310977,798905068535840771,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T14:11:07.000Z,
1208384563971534849,1208384563971534849,896155935214841862,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T13:51:45.000Z,
1208383922121383936,1208383922121383936,1300881823,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T13:49:12.000Z,
1208382624902852608,1208382624902852608,66376767,2,0,0,0,RT @UFPR: Estudantes da UFPR são medalhistas na Olimpíada Brasileira de Matemática https://t.co/GlsoEELLAG,2019-12-21T13:44:03.000Z,
1208377708075503617,1208377708075503617,1041409413469360130,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T13:24:30.000Z,
1208377361168830464,1208377361168830464,2379728912,52,0,0,0,RT @TatyanaFriedric: Orgulho de ser Ufpr!! Orgulho desses dois caras fenomenais!! Orgulho de ser coordenadora do curso de direito e entrega…,2019-12-21T13:23:08.000Z,
1208375789093359617,1208375789093359617,365198186,1,0,0,0,RT @UFPR: @_Kieutika_ https://t.co/nNvsZvTuYm,2019-12-21T13:16:53.000Z,
1208371627592945665,1208371627592945665,1066544245954277376,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T13:00:21.000Z,
1208367008607358976,1208367008607358976,950158362183962624,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T12:41:59.000Z,
1208347551247872000,1208347551247872000,1186768847099125765,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T11:24:40.000Z,
1208339002845257729,1208339002845257729,2747380565,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T10:50:42.000Z,
1208338663421227008,1208338663421227008,1149830492491063296,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T10:49:21.000Z,
1208331900009558016,1208331900009558016,3944383576,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T10:22:29.000Z,
1208324031478484993,1208324031478484993,802908066240954368,0,0,0,0,"Bom dia caralho meu índice de rendimento acadêmico subiu p 0,91!!!! @UFPR me dê um biscoitinho",2019-12-21T09:51:13.000Z,
1208278808278777857,1208278808278777857,859455034853031938,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T06:51:31.000Z,
1208277929056231425,1208277929056231425,1113524324701540353,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T06:48:01.000Z,
1208271905423286273,1208271905423286273,969925134197968898,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T06:24:05.000Z,
1208263495755747328,1208263495755747328,717352036577226752,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T05:50:40.000Z,
1208258161964130304,1208258161964130304,769983427441483776,0,0,2,0,"qual cor tem que usar na virada do ano pra não pegar nenhuma dp em 2020?

@UFPR , responde aí 🤔",2019-12-21T05:29:28.000Z,
1208254301082140672,1208254301082140672,2899983244,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T05:14:08.000Z,
1208251562482647041,1208251562482647041,740037384192942080,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T05:03:15.000Z,
1208246985322577921,1208246985322577921,2537809499,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:45:04.000Z,
1208242879782670336,1208242879782670336,3505073961,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:28:45.000Z,
1208239984316239872,1208239984316239872,758025107356942340,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:17:14.000Z,
1208238963066048512,1208238963066048512,989295302409641986,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:13:11.000Z,
1208238061047500800,1208238061047500800,3296540976,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:09:36.000Z,
1208235728397852674,1208235728397852674,1161744352198176771,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T04:00:20.000Z,
1208235293473681409,1208235293473681409,3371307334,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:58:36.000Z,
1208235166293987328,1208235166293987328,3280718044,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:58:06.000Z,
1208233269810081792,1208233269810081792,737368351631134720,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:50:34.000Z,
1208233127467982848,1208233127467982848,1089591992189894657,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:50:00.000Z,
1208229048754855936,1208229048754855936,3038075235,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:33:47.000Z,
1208227053721522177,1208227053721522177,341468617,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:25:52.000Z,
1208225182755807232,1208225182755807232,909541961442447360,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:18:25.000Z,
1208223094227255296,1208223094227255296,1173703469674442753,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:10:08.000Z,
1208222882393972737,1208222882393972737,718784208701886465,2,0,0,0,RT @_sapho_: @_Kieutika_ @UFPR COR-TEX Cerebral,2019-12-21T03:09:17.000Z,
1207867867447910402,1208222260563193857,2599869674,0,0,1,0,@luiza_voigt Tudo depende da @UFPR (me aprova pfvr deusa),2019-12-21T03:06:49.000Z,4847887293
1208220759019212800,1208220759019212800,1182410586807832579,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T03:00:51.000Z,
1208220165915238400,1208220165915238400,833449936989597696,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:58:29.000Z,
1208219648858169348,1208219648858169348,1423896746,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:56:26.000Z,
1208090836350783488,1208218871754301440,1344639572,0,0,5,0,"@UFPR @_Kieutika_ Militou todah, negah! https://t.co/6MQ1TXVznI",2019-12-21T02:53:21.000Z,23978439
1208218710735040512,1208218710735040512,3328017172,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:52:42.000Z,
1208218453754208256,1208218453754208256,4055758132,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:51:41.000Z,
1208218287131316224,1208218287131316224,1049094527519264769,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:51:01.000Z,
1208217903583170567,1208217903583170567,1180488665262415873,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:49:30.000Z,
1208090836350783488,1208217896389877760,77222477,2,0,1,0,@_Kieutika_ @UFPR COR-TEX Cerebral,2019-12-21T02:49:28.000Z,3424731339
1208090836350783488,1208217879054823424,3424731339,0,0,1,0,@UFPR Amo demaissssssss,2019-12-21T02:49:24.000Z,23978439
1208217518827098114,1208217518827098114,858830813080768512,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:47:58.000Z,
1208217370709372928,1208217370709372928,23978439,85,0,0,0,RT @_Kieutika_: Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-21T02:47:23.000Z,
1208156803822956544,1208156803822956544,42334629,0,0,11,1,"Gente, eu passei. Eu passei! Quero agradecer minha mãe, meus amigos e professores queridos. Queria agradecer aos Seres Celestiais do Universo e a todos que enviaram vibrações positivas. @UFPR volteiiiiiiiiiiiii https://t.co/oFA7wKh53q",2019-12-20T22:46:43.000Z,
1208113108398563329,1208113108398563329,225904770,0,0,0,0,"ja é quase natal e essa porra de @UFPR nao libera as notas, faz campanhazinha bonitinha ain somos legais mas só tem professor cuzao nessa merda",2019-12-20T19:53:05.000Z,
1208093906694557697,1208093906694557697,60640635,3,0,0,0,RT @UFPR: Engenharia de Construção Civil e de Produção recebem prêmio internacional por trabalhos de pós-graduação https://t.co/SN33WUiJlW,2019-12-20T18:36:47.000Z,
1208090836350783488,1208090836350783488,3424731339,85,3,135,4,Que cor eu uso na virada do ano pra passar na @UFPR ano que vem?,2019-12-20T18:24:35.000Z,
1208088380719976454,1208088380719976454,4055758132,3,0,0,0,RT @UFPR: Engenharia de Construção Civil e de Produção recebem prêmio internacional por trabalhos de pós-graduação https://t.co/SN33WUiJlW,2019-12-20T18:14:49.000Z,
1208035206650892288,1208035206650892288,1167470918194663424,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-20T14:43:32.000Z,
1208003210172080128,1208023149046063105,154190795,0,0,0,0,@CamaraCuritiba @UFPR Quando sai a relação? 👀,2019-12-20T13:55:37.000Z,66376767
1208022484219547650,1208022484219547650,60640635,3,0,0,0,RT @UFPR: Pesquisadoras da UFPR são premiadas em evento internacional de tecnologia assistiva https://t.co/J8f9eEGNs1,2019-12-20T13:52:58.000Z,
1208003210172080128,1208003210172080128,66376767,0,1,5,0,"E aí @UFPR, tudo bem? Terminou o prazo para inscrições no nosso concurso público! Estamos curiosos para saber quantos inscritos e a relação de candidato por vaga! https://t.co/3Madly4SSx",2019-12-20T12:36:23.000Z,
1207960540385087488,1207960540385087488,14574083,2,0,0,0,"RT @radiogeekbr: Rafael Surita bateu um papo com o prof. André Bellin Mariano da UFPR sobre a integração do ensino, pesquisa, extensão e in…",2019-12-20T09:46:50.000Z,
1207957019405246465,1207957019405246465,2696083660,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-20T09:32:50.000Z,
1207894573852364800,1207894573852364800,819408444444803072,0,0,0,0,"79
eu ficando na posição 79° em medicina eu não reclamo, viu @UFPR? https://t.co/YuEQvFMr81",2019-12-20T05:24:42.000Z,
1207890929761296385,1207890929761296385,65880331,2,0,0,0,"RT @radiogeekbr: Rafael Surita bateu um papo com o prof. André Bellin Mariano da UFPR sobre a integração do ensino, pesquisa, extensão e in…",2019-12-20T05:10:13.000Z,
1207888804889210880,1207888804889210880,761508178861420544,2,0,2,0,"Rafael Surita bateu um papo com o prof. André Bellin Mariano da UFPR sobre a integração do ensino, pesquisa, extensão e inovação dos projetos da UFPR. Ciência e muita referência Geek. Acesse e confira!

https://t.co/oiHUHe89qm
#ciência #ufpr #npdeas #andrébmariano #algas",2019-12-20T05:01:47.000Z,
1207843573821067269,1207843573821067269,237233705,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-20T02:02:03.000Z,
1207807172136067073,1207807172136067073,92866747,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T23:37:24.000Z,
1207804710415147008,1207806679821225984,83784102,0,0,0,0,@RenatoJG @UFPR esse prédio era bem mais bonito,2019-12-19T23:35:27.000Z,51514558
1207806051250257925,1207806051250257925,92866747,0,0,3,0,"parabens pra (se deus quiser) minha futura casinha @UFPR 
te amo linda",2019-12-19T23:32:57.000Z,
1207804710415147008,1207804710415147008,51514558,0,1,5,0,E hoje é aniversário da @UFPR :D https://t.co/N7PGbwHxTI,2019-12-19T23:27:37.000Z,
1207792033403953152,1207792033403953152,880861699473117184,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T22:37:15.000Z,
1207780082745532416,1207780991416381442,95695743,0,0,1,0,@UFPR @eliismon,2019-12-19T21:53:22.000Z,23978439
1207779928990715907,1207779928990715907,879790901052223488,3,0,0,0,RT @gustarodriguesz: parabéns @UFPR ainda bem q vc já tem meu presente que eh minha presença pelos seus corredores 🤩🤩🤩🤩🤩,2019-12-19T21:49:09.000Z,
1207778417468264448,1207778417468264448,883079010762280960,0,0,0,0,"Essas coisas lindas estão para adoção, mais informações, só entrar em contato com a robertapaulert roberta.bartelmebs  ou anthonyhcs 
#palotina  #palotinapr  #ufprpalotina  #ufpr #dogs  #adoçãodefilhotes… https://t.co/OVS6VxCJ5X",2019-12-19T21:43:08.000Z,
1207778127038025728,1207778127038025728,807733451982012418,0,0,1,0,"ok fodase eu admito, talvez eu tenha escrito 40 fundamentos no recurso pra @UFPR",2019-12-19T21:41:59.000Z,
1207772063420878871,1207772063420878871,250646851,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T21:17:53.000Z,
1207771711610990594,1207771711610990594,221387970,3,0,0,0,RT @gustarodriguesz: parabéns @UFPR ainda bem q vc já tem meu presente que eh minha presença pelos seus corredores 🤩🤩🤩🤩🤩,2019-12-19T21:16:30.000Z,
1207766056854589452,1207766056854589452,852915946251485185,3,0,7,0,parabéns @UFPR ainda bem q vc já tem meu presente que eh minha presença pelos seus corredores 🤩🤩🤩🤩🤩,2019-12-19T20:54:01.000Z,
1207757909276463109,1207757909276463109,715364459099856896,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T20:21:39.000Z,
1207755437757599744,1207755437757599744,2561040221,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T20:11:50.000Z,
1207755013071785984,1207755013071785984,38182730,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T20:10:08.000Z,
1207744589194551297,1207744589194551297,93330115,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T19:28:43.000Z,
1207739475234893830,1207740041767862272,2782315697,0,0,1,0,@UFPR Mas que balbúrdia! 😀,2019-12-19T19:10:39.000Z,23978439
1207737179830706176,1207737179830706176,950054723402551296,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T18:59:17.000Z,
1207729349878829062,1207729349878829062,2759682250,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T18:28:10.000Z,
1207727073927847936,1207727073927847936,41292330,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T18:19:07.000Z,
1207726501254324224,1207726501254324224,60640635,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T18:16:51.000Z,
1207719767366361088,1207719767366361088,815198745973374976,3,0,0,0,RT @UFPR: UFPR aprova iniciativa para aprimorar o acolhimento e a adaptação de migrantes e refugiados https://t.co/iCXHI1YvDI,2019-12-19T17:50:05.000Z,
1207707422749532160,1207707422749532160,726262657,0,0,0,0,"In #Macromolecular Reaction #Engineering: ""P(MMA‐co‐AA) Nanoparticles Loaded with Clioquinol and Functionalized with TAT Peptide""
@ufrj @CoppeUFRJ @UFPR #polymers
https://t.co/PCbZ6OKIHX https://t.co/yWLOmagDSa",2019-12-19T17:01:02.000Z,
1207703339695267846,1207703339695267846,2869905778,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:44:48.000Z,
1207697436212375552,1207697436212375552,1104832783460040705,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:21:21.000Z,
1207697111770443777,1207697111770443777,39130586,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:20:04.000Z,
1207695665997987845,1207695665997987845,3439214585,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:14:19.000Z,
1207693803987066881,1207693803987066881,1039327605504319488,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:06:55.000Z,
1207692870322466816,1207692870322466816,773286062420557825,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:03:12.000Z,
1207692462132801537,1207692462132801537,963262939187818496,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T16:01:35.000Z,
1207689685084102656,1207689685084102656,280593643,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T15:50:33.000Z,
1207689339968393216,1207689339968393216,1365246536,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T15:49:11.000Z,
1207688689847025666,1207688689847025666,37825304,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T15:46:36.000Z,
1207685815540826114,1207685815540826114,380561958,1,0,0,0,"RT @sahmarquetti: parabéns pelo 107 anos ufpr, o que achas de ter minha presença em seus estabelecimentos? POR SEIS ANOS!!!!! baita present…",2019-12-19T15:35:10.000Z,
1207685148327759873,1207685148327759873,974479593162838016,1,0,25,0,"parabéns pelo 107 anos ufpr, o que achas de ter minha presença em seus estabelecimentos? POR SEIS ANOS!!!!! baita presente amada, me aceite❤️ @UFPR",2019-12-19T15:32:31.000Z,
1207685133546991616,1207685133546991616,22684306,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T15:32:28.000Z,
1207632321685446657,1207671877570830338,142736389,0,0,1,0,"@UFPR Parabéns, minha querida universidade!😍😍😍😍",2019-12-19T14:39:47.000Z,23978439
1207666870129704960,1207666870129704960,889342988954079237,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T14:19:53.000Z,
1207665714712236033,1207665714712236033,56036271,0,0,2,0,"19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤

VIVA A UNIVERSIDADE PÚBLICA!
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂
#velhasenhora
#ufpr
#orgulhodeserufpr 
#federaleusou https://t.co/HNnypv1Llh",2019-12-19T14:15:18.000Z,
1207664113075343361,1207664113075343361,740037384192942080,77,0,0,0,"RT @UFPR: 19 de dezembro de 1912.
Há exatos 107 anos era fundada a nossa amada Universidade Federal do Paraná ❤
VIVA A UFPR! 🎉🎉🎈🎂👏🎉🎈🎂 https…",2019-12-19T14:08:56.000Z,
