id,text,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,in_reply_to_user_id
1154415435397369857,Pesquisadores da UFPR publicam na Scientific Reports/Nature pesquisa que investiga ação benéfica de bactéria no arroz https://t.co/BYzdCFTEZK,23978439,2019-07-25T15:37:42.000Z,2,0,21,0,1154415435397369857,
1154136610302242817,RT @colaboraprojeto: Testes preliminares feitos na @UFPR mostram que uso de Diazepam seria eficaz no bloqueio de neurotransmissor que leva…,23978439,2019-07-24T21:09:45.000Z,5,0,0,0,1154136610302242817,
1153722189696438275,Pesquisadores do Centro de Estudos do Mar da UFPR avistam baleia Jubarte no litoral paranaense https://t.co/Jhm1PRgMAo,23978439,2019-07-23T17:42:59.000Z,8,1,35,1,1153722189696438275,
1153713439895891968,Editora UFPR disponibiliza novos livros digitais para download gratuito; já são 32 no total https://t.co/AlPxPh702P,23978439,2019-07-23T17:08:13.000Z,7,0,33,2,1153713439895891968,
1153388503566344193,Ritual de acasalamento atípico de pássaro da Mata Atlântica é registrado por cientistas da UFPR https://t.co/Xl9QuZQCuY,23978439,2019-07-22T19:37:02.000Z,2,0,20,1,1153388503566344193,
1153106223518158848,RT @gabrekaetan: O festival de inverno da @UFPR em Antonina tá uma delícia!,23978439,2019-07-22T00:55:22.000Z,1,0,0,0,1153106223518158848,
1152686546073587713,RT @joao_carraro: Mano KKKK FOFAS https://t.co/PHZ7xRmha3,23978439,2019-07-20T21:07:43.000Z,178,0,0,0,1152686546073587713,
1152578367415377921,Festival de Inverno tem programação intensa com atrações de manhã até a madrugada neste fim de semana https://t.co/3APKIPUqc5,23978439,2019-07-20T13:57:51.000Z,0,0,7,0,1152578367415377921,
1152285216880365570,Nota à comunidade sobre o FUTURE-SE – Programa Institutos e Universidades Empreendedoras e Inovadoras https://t.co/i6id4C1ty3,23978439,2019-07-19T18:32:58.000Z,5,0,26,0,1152285216880365570,
1152274529382739968,Pesquisadores levam conhecimento e cultura aos palcos do Festival de Inverno da UFPR em Antonina https://t.co/Px7SRnoBUA,23978439,2019-07-19T17:50:30.000Z,2,0,6,0,1152274529382739968,
1152264311093551104,UFPR realiza edição da Feira de Cursos e Profissões no interior do Paraná https://t.co/hRscviLaNG,23978439,2019-07-19T17:09:54.000Z,4,0,21,0,1152264311093551104,
1151911035521122304,Ex-bolsista de Ciências Biológicas da UFPR ganha prêmio de sociedade científica internacional https://t.co/MqU4W7cCy5,23978439,2019-07-18T17:46:06.000Z,4,0,28,1,1151911035521122304,
1151537623816704001,RT @Andifes: https://t.co/zWf4uMPZm9 https://t.co/l7xBnLhGN9,23978439,2019-07-17T17:02:18.000Z,2,0,0,0,1151537623816704001,
1151141922607640576,UFPR oferta parceria para implementação de disciplinas transversais em universidades paranaenses https://t.co/u6J1My91Ka,23978439,2019-07-16T14:49:56.000Z,2,0,4,0,1151141922607640576,
1150834207154954242,Provar 2019/2020: divulgado calendário com datas prováveis de lançamento dos editais https://t.co/bNrTTOjaRb,23978439,2019-07-15T18:27:11.000Z,3,2,23,0,1150834207154954242,
1150830804261646340,Festival de Inverno 2019: confira a programação do evento que “conectará” Antonina de 18 a 21/7 https://t.co/2xGi6ev7k2,23978439,2019-07-15T18:13:39.000Z,1,0,10,0,1150830804261646340,
1150798594917752832,Mestrado Profissional em Ensino de Biologia abre processo seletivo https://t.co/2tpB83g803,23978439,2019-07-15T16:05:40.000Z,7,0,20,0,1150798594917752832,
1150061738022322176,"@seulrenitywine As inscrições não estão abertas ainda. Quando estiverem, é só acessar https://t.co/0BsTAkFrQe",23978439,2019-07-13T15:17:40.000Z,0,2,14,0,1149843011460829186,1644257695
1149835566558720000,"RT @nitpar: Microalgas produzidas pela UFPR melhoram produção agrícola e saúde de animais.

Leia mais em: https://t.co/F2PuWZnJFx https://t…",23978439,2019-07-13T00:18:56.000Z,6,0,0,0,1149835566558720000,
1149772779337789443,"@Thawister Entra, meu bem ❤",23978439,2019-07-12T20:09:26.000Z,0,0,1,0,1149760827957886976,278187794
