id,author_id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id,text,created_at,in_reply_to_user_id
1337534372187168768,1284217562448961539,0,0,0,0,1336822947907047428,@havaianasBR @UFPR boaaaa!,2020-12-11T23:06:59.000Z,1921078986
1337532413786918920,69392912,0,0,2,0,1337163376846364678,"@luisa_canziani @UFPR Muito obrigado, deputada! Queremos continuar contando com sua defesa das universidades federais!",2020-12-11T22:59:12.000Z,230950274
1337531104455258112,142763232,0,0,1,0,1337531104455258112,"@UFPR que orgulho,que lindo trabalho, parabéns 😍 https://t.co/6z98JqVr9F",2020-12-11T22:54:00.000Z,23978439
1337525980504711168,1248434471558352896,0,1,0,0,1336822947907047428,@UFPR @havaianasBR @peracaraio pinguim de chinelo.,2020-12-11T22:33:38.000Z,23978439
1337524869379088392,42571960,0,0,0,0,1337510712298659840,@lojade3d @luizalafuente @UFPR Que genial❤️❤️❤️,2020-12-11T22:29:13.000Z,1108514759127846913
1337521086011994114,450962138,0,0,1,0,1337163376846364678,"@ricardo_marcelo @UFPR Parabéns, Professor!",2020-12-11T22:14:11.000Z,69392912
1337520318332743680,16358333,0,0,1,0,1337510712298659840,@lojade3d @snaptweett @UFPR Olha que é uma boa ideia hein? 🐧,2020-12-11T22:11:08.000Z,1108514759127846913
1337516993365368835,1108514759127846913,0,2,3,0,1337510712298659840,"@snaptweett @luizalafuente Olha que eu faço, hein... E se reclamar, ainda doo uma parte de cada venda pra @UFPR rs https://t.co/hYxgMfTIOC",2020-12-11T21:57:55.000Z,42571960
1337514410160623616,630638584,0,1,1,0,1336719153022050304,@UFPR @lppxxl olha que coisa mais fofa,2020-12-11T21:47:39.000Z,23978439
1337510712298659840,16358333,2,2,52,0,1337510712298659840,"Saiu a notícia mais importante do ano e eu posso provar: @UFPR @MegaCurioso 🐧🩴
https://t.co/onLgyq7q3S",2020-12-11T21:32:58.000Z,
1337509463696289792,67755276,0,0,1,0,1336822947907047428,@JulianaGomes @havaianasBR @UFPR AAAAS,2020-12-11T21:28:00.000Z,19924741
1337504619132575751,230950274,0,1,2,0,1337163376846364678,"@ricardo_marcelo @UFPR Parabéns, magnífico. Recondução que demonstra sua competência e liderança. Conte comigo! 🌟",2020-12-11T21:08:45.000Z,69392912
1337500554793283587,282617725,0,0,0,0,1337500554793283587,Acabei de dar duas aulas de saúde pública pra duas turmas maravilhosas de farmácia. #ufpr #farmacia #farmaciaufpr #mestrado,2020-12-11T20:52:36.000Z,
1337499178906365952,61670802,0,0,1,0,1337499178906365952,"Dois passos firmes para frente, mas desafios persistem. Reitor @ricardo_marcelo da @UFPR reconduzido após ter sido reeleito p comunidade.Reitora @mamabrahao foi reconduzida após ter sido reeleita pela comunidade da @unb_oficial . Ainda faltou o @RuiOppermann na @ufrgsnoticias ... https://t.co/ixPjT4uKLW",2020-12-11T20:47:08.000Z,
1337491415857770498,19924741,0,1,0,0,1336822947907047428,@havaianasBR @UFPR @Cybele_Pereira olha que massa,2020-12-11T20:16:17.000Z,1921078986
1337491047652397058,19924741,0,0,0,0,1336822947907047428,@havaianasBR @UFPR Que notícia boa!!!!,2020-12-11T20:14:49.000Z,1921078986
1337479148990820356,58043678,0,0,1,0,1336822947907047428,@UFPR @snaptweett @havaianasBR Patrocina urbixim @havaianasBR pfv,2020-12-11T19:27:32.000Z,23978439
1337477888124334081,777026493327216640,0,0,0,0,1336822947907047428,"@UFPR @havaianasBR Vamo @havaianasBR, certeza que o retorno vai ser melhor que o esperado.",2020-12-11T19:22:32.000Z,23978439
1337471376446402573,15148750,0,0,0,0,1336822947907047428,"@UFPR @havaianasBR Podia rolar, hein @havaianasBR",2020-12-11T18:56:39.000Z,23978439
1337465870713499653,1136467332832923648,0,0,2,0,1337465870713499653,"Nós da CUFA ES ficamos muito contentes com a homenagem feita pelos estudantes e docentes do curso de Terapia Ocupacional da UFPR, através do projeto Afeto em Folhas.

O nosso muito obrigado e um abraço dos nossos vários braços capixabas. 🥰❤
#afetoemfolhas #ufpr #cufaes https://t.co/FHyRVy77hJ",2020-12-11T18:34:47.000Z,
1337464774695727104,2349156943,0,0,0,0,1337408396136509440,"@alexia_efe @UFPR AMIGAAAAA eu nunca visto pinguim  de chinelo, que lindos https://t.co/CjjmTFzpUN",2020-12-11T18:30:25.000Z,926285252800196611
1337456804230520837,875794268060823553,0,0,19,0,1336822947907047428,"@havaianasBR @UFPR @havaianasBR Crie uma coleção especial com temática polar e revertam o dinheiro da venda em patrocínio para os chinelinhos dos pinguins 😉 Assim todos ganham!!!

Eu e minha família compraríamos vários, tanto para usar quanto para presentear ❤️❤️❤️",2020-12-11T17:58:45.000Z,1921078986
1337456049037733892,4866382601,0,0,0,0,1336822947907047428,@UFPR @havaianasBR Aiiii gente! Pinguim de chinelinho é demais para o meu ❤️ Parabéns @UFPR 👏🏾,2020-12-11T17:55:45.000Z,23978439
1337452819448815618,1250898352478334981,0,0,1,0,1337452819448815618,"Genteeeeee, a @havaianasBR vai ajudar os pinguins do projeto da @UFPR ! 😍🥰❤️🐧👏🏻👏🏻👏🏻 https://t.co/lWh0E3yBgZ",2020-12-11T17:42:55.000Z,
1337452581828825088,1250898352478334981,0,0,3,0,1336822947907047428,"@havaianasBR @UFPR Poxa @havaianasBR que notícia boa!! Ajude sim os pinguins do projeto da @UFPR , promova a ciência e passe a morar em definitivo no coração da gente!! 😍🥰❤️👏🏻👏🏻👏🏻👏🏻",2020-12-11T17:41:58.000Z,1921078986
1337449493852282880,1325108980428009472,0,0,4,0,1336822947907047428,@havaianasBR @UFPR Aíí siiimm dona @havaianasBR !! https://t.co/pPFkUvDS5Q,2020-12-11T17:29:42.000Z,1921078986
1337446015360765955,137111061,0,0,1,0,1337446015360765955,@UFPR linda ♥️ https://t.co/hs8QGXb7NM,2020-12-11T17:15:53.000Z,23978439
1337443301306359808,2755310156,1,0,2,1,1337443301306359808,"Droughts that caused São Paulo’s worst-ever water crisis in 2014 were influenced by the oceans and are likely to happen again. #AGU20

With comments by Maria Assunção Dias @usponline and Wilson Feltrin @UFPR. Story by @meghier.

https://t.co/Ry7RLvaEwt",2020-12-11T17:05:06.000Z,
1337438927729385474,573239145,0,0,1,0,1336822947907047428,@havaianasBR @UFPR vem ai,2020-12-11T16:47:43.000Z,1921078986
1337437212485562368,2682908887,0,1,29,0,1336822947907047428,@havaianasBR @UFPR que orgulho fazer parte disso 🥺❤️,2020-12-11T16:40:54.000Z,1921078986
1337436008485416960,160307586,0,1,1,0,1336822947907047428,@havaianasBR @UFPR @kellygris,2020-12-11T16:36:07.000Z,1921078986
1337435321550725121,1082609695,0,0,1,0,1336822947907047428,@havaianasBR @UFPR notícias boas demais para ler rapidamente,2020-12-11T16:33:23.000Z,1921078986
1337432713620492289,160307586,0,0,2,0,1336822947907047428,@havaianasBR @UFPR 🥰🥰🥰🥰🥰,2020-12-11T16:23:01.000Z,1921078986
1337431726642098176,243286973,0,0,4,0,1336822947907047428,"@havaianasBR @UFPR Defendo as @havaianasBR desde pequeno, quando prendia as tiras com prego.
NUNCA FALEI MAL",2020-12-11T16:19:06.000Z,1921078986
1337430653755924482,2277338465,0,1,0,0,1337408396136509440,@UFPR @rushbruna pinguim de havaianas 💙,2020-12-11T16:14:50.000Z,23978439
1337424446290882560,848539044086771712,0,0,4,0,1336822947907047428,"@havaianasBR @UFPR @havaianasBR aceitou, algo de muito bom deve nascer dessa parceria com a @UFPR ! Arrasou!!!",2020-12-11T15:50:10.000Z,1921078986
1337424424056877059,754015311142219776,0,0,3,0,1336822947907047428,@havaianasBR @UFPR Que lindo isso! Vão em frente! 👏👏👏👏,2020-12-11T15:50:05.000Z,1921078986
1337424120179535874,1143884682586710021,0,0,1,0,1336822947907047428,"@havaianasBR @UFPR Na expectativa aqui...
#pinguimdehavaianas",2020-12-11T15:48:53.000Z,1921078986
1337422070129569797,957768257758547969,1,1,3,2,1337386568747724800,"@Cambricoli @mateus_bvargas @LeoJaime 
@andretrig 
@AndreiaSadi 
@UFPR 
Ajudem a divulgar.
Saúde está agonizando!!
@casadarei2 
@lolaescreva 
@zehdeabreu 
@zdoficial",2020-12-11T15:40:44.000Z,27551438
1337419230497689601,2771577192,0,0,0,0,1336719153022050304,"@UFPR @havaianasBR Patrocina, @havaianasBR!!",2020-12-11T15:29:27.000Z,23978439
1337418509043847176,224832395,0,0,2,0,1336822947907047428,"@havaianasBR @UFPR Arrasou, @havaianasBR ❤️🐧",2020-12-11T15:26:35.000Z,1921078986
1337418119728558082,275772133,0,0,2,0,1336822947907047428,"@havaianasBR @UFPR Se mia irmã mereceu um par lindo de presente de aniversário, magina esses pinguinzinhos 🤎",2020-12-11T15:25:02.000Z,1921078986
1337414154223820803,794563098,0,0,2,0,1336822947907047428,@havaianasBR @UFPR AAAAAAA LINDOSSSSSSS ❤️❤️🥰🥰🥰🥰❤️❤️❤️,2020-12-11T15:09:16.000Z,1921078986
1337414079561031682,17626967,0,0,0,0,1336822947907047428,@havaianasBR @UFPR Isso aí!. Bora ajudar os 🐧e a nossa UFPR! ❤,2020-12-11T15:08:59.000Z,1921078986
1337408888673603585,1248654042789789697,0,0,3,0,1336822947907047428,@havaianasBR @UFPR a marca que eu gosto ♥️,2020-12-11T14:48:21.000Z,1921078986
1337408693919473669,898888212042706944,0,0,0,0,1337408396136509440,"@UFPR Se tiverem, vou todo dia pra facul de havaianas e olha que em pontal só chove",2020-12-11T14:47:35.000Z,23978439
1337403615661666310,106743579,0,0,0,0,1337403615661666310,Processos Seletivos da #UFPR | Edital 094 e 095/2020 https://t.co/Unao73T2Gj via @abconcursos,2020-12-11T14:27:24.000Z,
1337390390589190144,97891999,0,0,0,0,1336719153022050304,@UFPR Iti maliaaaaaaaaaaaaaaaaa,2020-12-11T13:34:51.000Z,23978439
1337389616412958722,1252091428802572290,0,0,1,0,1337163376846364678,@ricardo_marcelo @UFPR Parabéns professor. Viva a democracia,2020-12-11T13:31:46.000Z,69392912
1337388845311070209,1108152671607947264,0,0,0,0,1336719153022050304,@UFPR @emenoronha Que interessante!,2020-12-11T13:28:42.000Z,23978439
